00004928,2017/02/09 16:15:00,  -0.0000,  27.5000
00004942,2017/02/09 16:20:00,  -0.0000,  27.5000
00004956,2017/02/09 16:25:00,  -0.0000,  27.5000
00004970,2017/02/09 16:30:00,  -0.0000,  27.4000
00004984,2017/02/09 16:35:00,  -0.0000,  27.4000
00004998,2017/02/09 16:40:00,  -0.0000,  27.4000
00005012,2017/02/09 16:45:00,  -0.0000,  27.4000
00005026,2017/02/09 16:50:00,  -0.0000,  27.4000
00005040,2017/02/09 16:55:00,  -0.0000,  27.4000
00005054,2017/02/09 17:00:00,  -0.0000,  27.4000
00005068,2017/02/09 17:05:00,  -0.0000,  27.4000
00005082,2017/02/09 17:10:00,  -0.0000,  27.4000
00005096,2017/02/09 17:15:00,  -0.0000,  27.4000
00005110,2017/02/09 17:20:00,  -0.0000,  27.3000
00005124,2017/02/09 17:25:00,  -0.0000,  27.3000
00005138,2017/02/09 17:30:00,  -0.0000,  27.3000
00005152,2017/02/09 17:35:00,  -0.0000,  27.3000
00005166,2017/02/09 17:40:00,  -0.0000,  27.3000
00005180,2017/02/09 17:45:00,  -0.0000,  27.3000
00005194,2017/02/09 17:50:00,  -0.0000,  27.3000
00005208,2017/02/09 17:55:00,  -0.0000,  27.3000
00005222,2017/02/09 18:00:00,  -0.0000,  27.3000
00005236,2017/02/09 18:05:00,  -0.0000,  27.3000
00005250,2017/02/09 18:10:00,  -0.0000,  27.3000
00005264,2017/02/09 18:15:00,  -0.0000,  27.2000
00005278,2017/02/09 18:20:00,  -0.0000,  27.2000
00005292,2017/02/09 18:25:00,  -0.0000,  27.2000
00005306,2017/02/09 18:30:00,  -0.0000,  27.2000
00005320,2017/02/09 18:35:00,  -0.0000,  27.2000
00005334,2017/02/09 18:40:00,  -0.0000,  27.2000
00005348,2017/02/09 18:45:00,  -0.0000,  27.2000
00005362,2017/02/09 18:50:00,  -0.0000,  27.2000
00005376,2017/02/09 18:55:00,  -0.0000,  27.2000
00005390,2017/02/09 19:00:00,  -0.0000,  27.2000
00005404,2017/02/09 19:05:00,  -0.0000,  27.2000
00005418,2017/02/09 19:10:00,  -0.0000,  27.2000
00005432,2017/02/09 19:15:00,  -0.0000,  27.2000
00005446,2017/02/09 19:20:00,  -0.0000,  27.2000
00005460,2017/02/09 19:25:00,  -0.0000,  27.2000
00005474,2017/02/09 19:30:00,  -0.0000,  27.2000
00005488,2017/02/09 19:35:00,  -0.0000,  27.2000
00005502,2017/02/09 19:40:00,  -0.0000,  27.2000
00005516,2017/02/09 19:45:00,  -0.0000,  27.2000
00005530,2017/02/09 19:50:00,  -0.0000,  27.2000
00005544,2017/02/09 19:55:00,  -0.0000,  27.2000
00005558,2017/02/09 20:00:00,  -0.0000,  27.2000
00005572,2017/02/09 20:05:00,  -0.0000,  27.2000
00005586,2017/02/09 20:10:00,  -0.0000,  27.2000
00005600,2017/02/09 20:15:00,  -0.0000,  27.2000
00005614,2017/02/09 20:20:00,  -0.0000,  27.2000
00005628,2017/02/09 20:25:00,  -0.0000,  27.1000
00005642,2017/02/09 20:30:00,  -0.0000,  27.2000
00005656,2017/02/09 20:35:00,  -0.0000,  27.2000
00005670,2017/02/09 20:40:00,  -0.0000,  27.1000
00005684,2017/02/09 20:45:00,  -0.0000,  27.1000
00005698,2017/02/09 20:50:00,  -0.0000,  27.1000
00005712,2017/02/09 20:55:00,  -0.0000,  27.1000
00005726,2017/02/09 21:00:00,  -0.0000,  27.1000
00005740,2017/02/09 21:05:00,  -0.0000,  27.1000
00005754,2017/02/09 21:10:00,  -0.0000,  27.1000
00005768,2017/02/09 21:15:00,  -0.0000,  27.1000
00005782,2017/02/09 21:20:00,  -0.0000,  27.1000
00005796,2017/02/09 21:25:00,  -0.0000,  27.1000
00005810,2017/02/09 21:30:00,  -0.0000,  27.1000
00005824,2017/02/09 21:35:00,  -0.0000,  27.1000
00005838,2017/02/09 21:40:00,  -0.0000,  27.1000
00005852,2017/02/09 21:45:00,  -0.0000,  27.1000
00005866,2017/02/09 21:50:00,  -0.0000,  27.1000
00005880,2017/02/09 21:55:00,  -0.0000,  27.1000
00005894,2017/02/09 22:00:00,  -0.0000,  27.1000
00005908,2017/02/09 22:05:00,  -0.0000,  27.1000
00005922,2017/02/09 22:10:00,  -0.0000,  27.1000
00005936,2017/02/09 22:15:00,  -0.0000,  27.1000
00005950,2017/02/09 22:20:00,  -0.0000,  27.1000
00005964,2017/02/09 22:25:00,  -0.0000,  27.1000
00005978,2017/02/09 22:30:00,  -0.0000,  27.1000
00005992,2017/02/09 22:35:00,  -0.0000,  27.0000
00006006,2017/02/09 22:40:00,  -0.0000,  27.0000
00006020,2017/02/09 22:45:00,  -0.0000,  27.0000
00006034,2017/02/09 22:50:00,  -0.0000,  27.1000
00006048,2017/02/09 22:55:00,  -0.0000,  27.0000
00006062,2017/02/09 23:00:00,  -0.0000,  27.0000
00006076,2017/02/09 23:05:00,  -0.0000,  27.0000
00006090,2017/02/09 23:10:00,  -0.0000,  27.0000
00006104,2017/02/09 23:15:00,  -0.0000,  27.0000
00006118,2017/02/09 23:20:00,  -0.0000,  27.0000
00006132,2017/02/09 23:25:00,  -0.0000,  27.0000
00006146,2017/02/09 23:30:00,  -0.0000,  27.0000
00006160,2017/02/09 23:35:00,  -0.0000,  27.0000
00006174,2017/02/09 23:40:00,  -0.0000,  27.0000
00006188,2017/02/09 23:45:00,  -0.0000,  27.0000
00006202,2017/02/09 23:50:00,  -0.0000,  27.0000
00006216,2017/02/09 23:55:00,  -0.0000,  27.0000
00006230,2017/02/10 00:00:00,  -0.0000,  27.0000
00006244,2017/02/10 00:05:00,  -0.0000,  27.0000
00006258,2017/02/10 00:10:00,  -0.0000,  27.0000
00006272,2017/02/10 00:15:00,  -0.0000,  27.0000
00006286,2017/02/10 00:20:00,  -0.0000,  27.0000
00006300,2017/02/10 00:25:00,  -0.0000,  27.0000
00006314,2017/02/10 00:30:00,  -0.0000,  27.0000
00006328,2017/02/10 00:35:00,  -0.0000,  27.0000
00006342,2017/02/10 00:40:00,  -0.0000,  27.0000
00006356,2017/02/10 00:45:00,  -0.0000,  27.0000
00006370,2017/02/10 00:50:00,  -0.0000,  27.0000
00006384,2017/02/10 00:55:00,  -0.0000,  27.0000
00006398,2017/02/10 01:00:00,  -0.0000,  26.9000
00006412,2017/02/10 01:05:00,  -0.0000,  26.9000
00006426,2017/02/10 01:10:00,  -0.0000,  26.9000
00006440,2017/02/10 01:15:00,  -0.0000,  26.9000
00006454,2017/02/10 01:20:00,  -0.0000,  26.9000
00006468,2017/02/10 01:25:00,  -0.0000,  26.9000
00006482,2017/02/10 01:30:00,  -0.0000,  26.9000
00006496,2017/02/10 01:35:00,  -0.0000,  26.9000
00006510,2017/02/10 01:40:00,  -0.0000,  26.9000
00006524,2017/02/10 01:45:00,  -0.0000,  26.9000
